num_hash,search_dt,status_verify_yn,device_none_network_count_1m,device_wifi_network_count_1m,device_mobile_network_count_1m,device_none_network_count_6m,device_wifi_network_count_6m,device_mobile_network_count_6m
4812358de60a449d1aac8a017279387817ecfa2210ac0981b51a4d34e9c4f05e,2022-05-01,True,,43.0,57.0,,155.0,313.0
d0c5fcb0c36a7c74717bccb35bfa98d4c97850ababb696683cffecfbba54f1ef,2022-05-01,True,,9.0,,,19.0,
2d4acb4d6ef283f785a502b84ebaab82a75237b3f1e8059a7f48c9a2e5684680,2022-05-01,True,,,,,,
dba558a61eec0a08ca2d46ba0ca32a52c0a047ce1527fa47ddddc2385f5fec45,2022-05-01,True,,,,,,
59395505b9a1d73fe90029613c178936fee2d1d20a4b96ccd6cada9f64365d4f,2022-05-01,True,,,,,,
09b2c09308c04ad4c8f37d993638fbea69f72537a4344140154d24b08729f404,2022-05-01,True,,,,,,
82d1a780f6f6dbc0b71d350327c2a746e0df91fab662839cfbb8d2cb91bd5b29,2022-05-01,True,,,,,,
201c9aaabba76d3391bb2fb0444984dbd9f079c43f6dc606b62213d9bc9913ac,2022-05-01,True,13.0,65.0,,25.0,365.0,7.0
6119e2f2496861d981ce1f2e388fbf25d499c43e6151d61f2f032324d9cc3ea4,2022-05-01,True,,41.0,29.0,,213.0,123.0
327b1b762436c539284d6d8df7096ec44a4106c5ebd90674b5ad876ee8b8471b,2022-05-01,True,,,,,,
4259213b4e9b502c30ccbd8a734884ad20ef5c4ba1a7fb3c2ff81ce48d95b863,2022-05-01,True,,,,,,
317a16fd65ecde86add92f3ea9eb221052bf7a6fe423f86b435ceda85347635a,2022-05-01,True,,,,,,
8a8129dff21252223860936963cf03f0e153c0229586f6635e38ffbd256f5e86,2022-05-01,True,,63.0,57.0,,311.0,325.0
241bd9d6b13923e8e11ced54474606a5ca466072f04beda5b26f8265922da402,2022-05-01,True,,,,,,
e31b95d9c88eda81c0af288bf1e7f24af0120ad1e23941ff2e9b15282fa4b0e8,2022-05-01,True,,,,,,
c6f9820b7963d6662d32039b7914d41faba2d0a525560780e2911e007baf3033,2022-05-01,True,,,,,,
ccae1de9b53766dc7fee50be6c6cbc5175e546de706126568056159f8191ee6d,2022-05-01,True,,,,,,
706f68809331634bf4eccdd401df029dc72972253593d01494047da8cc212ba6,2022-05-01,True,11.0,49.0,59.0,29.0,329.0,237.0
837aa68192df92c69b3d60efedda2e25930c37cfe460a770412a5708b19cddd8,2022-05-01,True,,65.0,,,359.0,
70ec69cda7c48a3818cf6988c862dc8fe6ba748adcb8227e307db15de01934be,2022-05-01,True,,,57.0,,15.0,341.0
b505195725985b243cafd761808ee700184df30fe0dadff4602d61e0d1abb0b0,2022-05-01,True,,65.0,7.0,11.0,361.0,31.0
55578af08eced050d06f52b40f7ae7185368f39927f33274b74971379bcfe99b,2022-05-01,True,,61.0,9.0,13.0,257.0,49.0
a936bdb6d44394c92dc7ae4d7d27754e0e4fcf1127fdb945d3ec30cffcfcf251,2022-05-01,True,,,,,,
f8ec0656cab078be3920d7bdea945ffbde4d73e36b38810ebbb9bd5df91f9b6b,2022-05-01,True,,,,,,
5a5da135d0b61250849f1ca392833031e3863886022a47b44fa31f482afc334a,2022-05-01,True,,,,,,
a25b2a3f2fea48ae127e6e96ed2964d37380fcdf0db46f7224fdeec5e869a483,2022-05-01,True,7.0,65.0,,7.0,291.0,
ce947c000c0bc2ff52ccf54284f2bb77a5dc109c0a356b80bd60e0ec8cf31ca1,2022-05-01,True,,,13.0,,,143.0
e30e6a30315c421b5422d67d51066fcbbce799dbbfdcc63f78f2b2ef200c71a2,2022-05-01,True,,,,,,
9afc8fabb6a405de85f05aa25449bd19d243471f25d26f3c93beaaf648195f1c,2022-05-01,True,,,,,,
e083f9effe93aaa5852e08704b95d2e9b2a496aee07d7032dc54c28c59b42c11,2022-05-01,True,,,,,,
498f0a6c348e0ac5b55af91f5f7473720dfd33836acfe6a303574bd198ad4f8a,2022-05-01,True,,,,,,
4680a83e5b6606ccca1d3a149eee7548b2e9dc12b7c4cab9ba5496ae6cb6a55e,2022-05-01,True,,65.0,,19.0,283.0,
80d98120873ee5f58fa2116c0c45b1d5b1dc8be9e09138841fa53a1d30bd5b02,2022-05-01,True,,,,,,
3b1cf283790ca7612c945abcb6464bb428d582667c281aad589cc111d9bb3c00,2022-05-01,True,,65.0,,7.0,359.0,11.0
03e4dec3822e692b5c9039ec105aea65f56facc24aeca49ae63b0f5f4870805b,2022-05-01,True,,,,,,95.0
13e237fcdf50486ba7ee07fc3935fd2bafb82d1f9f3c79cf6237c622f46671ff,2022-05-01,True,,,,,,
0148c833dd50a13eb87300bdf074ed08b2556c93f0caf01f28f2a715cba6f041,2022-05-01,True,,59.0,45.0,17.0,359.0,233.0
82e80e5f822623ac1e291429dd1c08c62d4a5dacd82a7308c320b812bd48f0ee,2022-05-01,True,,,,,,
31e59ee912e1a77b11b4f2e38fbcbaccdb9daa4bba91a1b3288f7d02ff4130ac,2022-05-01,True,,,,,,
a7f45ec25813bd0ee177304f4182dd711b1f471fb154958749d22b1070007f69,2022-05-01,True,,,,,,
31e2fd0482b6c4e746294739df2a46e0da5b8c17e75a3bea4c555c73393643d6,2022-05-01,True,,,,,,
272a12f22dc058129e72441db9e7d778c57c7a2bbd945525dd601f16b537636e,2022-05-01,True,,,61.0,15.0,,345.0
cae1873e7d6b2d898eb6431a511f24c75aabd1cfb2df664e2096df6c0f08c1d6,2022-05-01,True,,,,,,
ab942de2ffbaf86e2f1942bd4a8298417931db3c2729c67bd530c5c2a80e35c8,2022-05-01,True,9.0,45.0,41.0,23.0,211.0,255.0
94546c0ac66244608968b75ae181f69ee2f78e792d26bc9a3e4955bca0712032,2022-05-01,True,,,,,,
23adff7d529bf8acbd244a7b37d901e153bb2f6ca8fb153415dc44ad44d84862,2022-05-01,True,,,,,,
a87e40669a7bdaf0023c3b8eb2bd122431dfe8e8e6f2ea808f5d05024a6bb45b,2022-05-01,True,,,,,,
bb81e073ae0210fbb3ee69dc4d0b0ac6e737c2da852bede22d4e00e92d79f3b9,2022-05-01,True,,,,,,
21b48f9f9ce479bf49ce0ed9e20607f22f87cda21f50f99f3ea9b6da0e03a13e,2022-05-01,True,,11.0,65.0,,31.0,173.0
8d8fafac1a805df85de339ab755c0ad58b294d3de03a97078ef21421dbce43bc,2022-05-01,True,,,,,,
c05b9334cf5586bce397da760dec7f40f1879cd763e5c889bf23ecfd071c0e49,2022-05-01,True,,,,,,
b98494dcb25de4fe66fe34fb525f90a0ed2add499b87d26f410416a2d7fe550f,2022-05-01,True,,,,,,
46a117665d51eeec18a036894637b2a28b0fd7e7e8e4bfd8d671269114880ae5,2022-05-01,True,,,,,27.0,41.0
1ee860ab1e5d4c6212053149dabe90d1d0ee362df8327cb74f27053bd59d6e51,2022-05-01,True,,,,,,
9b08efd21741289010b47386a498ec7b3bc7ce5f64b593df9dc7987851463d98,2022-05-01,True,29.0,21.0,61.0,71.0,47.0,193.0
20ed1bc3a4415119c2611fd2fd04e301f8e41d4715af9b61082debfb2999c274,2022-05-01,True,,33.0,29.0,9.0,255.0,233.0
1e3ed169fc19831aa61a8968d195cfb0af1dd96fa04d4d24634280aae753f074,2022-05-01,True,,,,,,
ce67ff17fc7f79afe2a2d215c45fe55fbabacbbcec48d4cb0096149a4c516fdb,2022-05-01,True,,,,,,
505dc6919ef0285e694b35f723e6b1b654379ba521d37133bedd8ec33562a9fa,2022-05-01,True,,,,,,
b438874c537b5c91ee4940ad961287dc4900cea099eac2e090e64d76fd3750c1,2022-05-01,True,,,,,,
89cdf23b0b71bd77b446351caff739d053c69a768d5aa8d95f54365a8d9e59a3,2022-05-01,True,,13.0,21.0,15.0,47.0,93.0
93fec0e0ea2826abe2c7a3197612d93660d014739a8a0ccf8461df4a1edb801e,2022-05-01,True,,37.0,39.0,,51.0,57.0
af35af7798e4c20f1efdfea863c544b161698da3100745aa832de97c8d693fd3,2022-05-01,True,,29.0,65.0,,177.0,323.0
3a9b62671adf2f18b9e031ed02f45d3f429a24099eef746e8d70490c3a5f5aa6,2022-05-01,True,,,,,,15.0
6042e9cd73f72481f851e45443eb5cbf737bff8a45a25d9b20172dd97ac04c55,2022-05-01,True,,,,,,
21d531aa215b4ff4eddb909ca19f698e133d787fef41a28a92da21c8ad6dc3b2,2022-05-01,True,,17.0,63.0,,65.0,353.0
0a937b2c637417d67ed608a5476be988f53b15cb901a60dffad2a34f82013cec,2022-05-01,True,,,,,41.0,63.0
70a1f2a448b1942d02c65b29c30e8430fff9db0ca147c6facb351838eaf973ef,2022-05-01,True,,65.0,45.0,9.0,337.0,193.0
07076d64b95ff21426f62ee818cc56f499b2bbd237d28c64f3dd91ad4fdfcb94,2022-05-01,True,,,,,,
5be62274fc3f2e3902e67107898a3bbeacdfd6c95e6fb02cb8635cd924b714c7,2022-05-01,True,,,,,,
9d109a9d5d3876253a8c684229cc22944d2a0f144061302520c0158cc3642615,2022-05-01,True,,,,,,
6d78c12944b375e3e9af3cac339a1f053df155434a486dafa1bc77772ece73ef,2022-05-01,True,,,,,,
385d7a92cd6466ced4c81de9ad37f2fb261ced9f196d7da3040e8643b99a94d6,2022-05-01,True,,65.0,,,363.0,
dac59fec4d71240a5ac285b05dea80a3075a2a0067a3365cb834543753186d07,2022-05-01,True,,,,,,
569d8ab0dacc3dd134e1969a1e7a2ed073b63bbb101a7863bf26f46a88eecd9f,2022-05-01,True,,,,,,
908f249cd27b10018ca471ecd8fb89d19feb621e60d69ecc716ed2d7f7508187,2022-05-01,True,7.0,33.0,51.0,7.0,221.0,229.0
9583f4b8d311be69a9dfa2fcd6c1a72ee59972bc6ae67b6ccefc83dea9b2d865,2022-05-01,True,7.0,,65.0,23.0,,361.0
af7b7a2dfba5a0bafab0cf84663a4ab58318bde777c4730d44aa8cb1274c2943,2022-05-01,True,,45.0,31.0,,339.0,47.0
b9189d63e0b284422a0ac97718f9f0b2ecb33fc51d732927e4b7c8dd619dcf3f,2022-05-01,True,,21.0,63.0,,119.0,339.0
51d28b47f4e3a901be7f1dfdc7e8fa3fb66c26aec0515249919456fc8a5b3a59,2022-05-01,True,,,,,,
054a493dc28d13ca45e8f0224b2057267e46a6100ae383bebfbf6766c4132ec1,2022-05-01,True,,,,,,
4b7454960fe8a9e387ee02c964c371b3dce3a1f78dcd51f338fb0dc0b051fcfe,2022-05-01,True,,,,,,
7c005f4a4058a9a065b2d9fae52237862c87c5acc50e22b77d7f4fa735c8916e,2022-05-01,True,,49.0,55.0,,311.0,289.0
3f820dfa62a44d69463de6ce4b1028ef0ad3ddae41371783885a5ba9838a9254,2022-05-01,True,23.0,27.0,63.0,181.0,169.0,317.0
1bdf9ec71bd524932d3400cac291084941ca329f44bb4c253384d0d919cd079b,2022-05-01,True,,29.0,61.0,7.0,127.0,325.0
321fe4404d5a8e9fa4eb9fe8e9d2463a003c2af1715ac80abcc7b9eb94450f11,2022-05-01,True,,33.0,41.0,7.0,161.0,225.0
26f443148f422c0bec9c5df4a38b73750a104614f976ce923cc32f01a5abc041,2022-05-01,True,,,,,,
870ee620646b846bfe5ef4af35cfd44df3236ff99c863d979a9ad1db11c0d9ff,2022-05-01,True,,,,,,
f68cee1ce1dc0d8899617dff1795659e14447d78704ee8b057492ee04aaec5ba,2022-05-01,True,,,,,,
5919285f2fbb181425d06c9bdf7b6f989133ebff06191be44b80ae18fdd538d3,2022-05-01,True,,,,,,
8a89afa713a047c2c93ddf7a8dfc406e25a9cac4d5fe3d0be0c9ca4d3fbb93bc,2022-05-01,True,,,,,,
81b579facfe9f6029eca1fc0c3664942e60665c6a90f1288ff391db9352caeac,2022-05-01,True,,13.0,61.0,7.0,87.0,303.0
ef66710323b8b2307656a3e5b9040496020d61a1d085bead8e5a0095ee730c49,2022-05-01,True,,25.0,55.0,7.0,141.0,303.0
11859d1ee0d62fe429f3f3879768f6fc4be6ab651b17bed5ffc66454aed5f889,2022-05-01,True,,,,,,
70afd7f772b427f61bcd65d56e974703ff5d537ae8e0368f72f7b89e874c978f,2022-05-01,True,,,,,,
2bac04a8fc45ca7dacf5219d8b6ba9c318784bd5fb9d637093cdf67ec2a60000,2022-05-01,True,,,,,,
a9497b102a79b482039fa9f8f35e26b4eb69f56b7e671573694de5cbd6b47440,2022-05-01,True,,,,,,
fabcd657efab63c4ec09fb0d31ddb3ae08a6ab2a8b1d1271c887cf7def640098,2022-05-01,True,,63.0,,,359.0,
91eff71e3b2f3bba273e0e2b0c5c9508d1341205b4e77a262f4b3f013355d2dc,2022-05-01,True,,,,,,
8fad9a992a3357497f0e357f0bf7f4d14135027a42a785d9a99e8e7b3d2eb0a0,2022-05-01,True,,,,,,
340415568a9e2aebf9dfbb5be2d48064733a12aa262ef60e07ec5cb2c3907964,2022-05-01,True,,,,,,
9c4c6af1704ca44f980b30361b6f769a127799e3a38881632bc41bbe31055c14,2022-05-01,True,9.0,47.0,19.0,59.0,325.0,77.0
4b0f6bfcc90f97af6e0a129ae420da6ea882446eff01d5d3bc9f16d24b9422bd,2022-05-01,True,,,,,,
773b960b0b10fc639927e3e32d1ea064ca6be2e3eb25149342cb5af0d6021d3c,2022-05-01,True,,,,,,
dda9cd81a8af0de6f9917c287bd7fed6d5db26850a885f202ec012a0188548c2,2022-05-01,True,,,,,,
10afcb11abf4a10415be479835c42937005fbbf28de63692741bcb0a142d5e9f,2022-05-01,True,,,,,,
ea5ae05916ead02de085e5f774fca22a3de244e33827ca90e9629d733604a4e7,2022-05-01,True,,55.0,35.0,,345.0,43.0
fc74020a6e7b4748760e811416386b57d7884a5c76092fd89ee5b80c90e31dc5,2022-05-01,True,,,19.0,9.0,,141.0
3b337b4c1f0c6a310cf030f8320558b500805981fdf95f89bb3e160969a90ba6,2022-05-01,True,,59.0,21.0,7.0,317.0,183.0
89069beaffa77279ebeec3a68dd0aef4820d5f33a127d4b45cfd6db96b9477e4,2022-05-01,True,,63.0,9.0,7.0,363.0,11.0
6d169ba749102623901368999f8f690a5c27ae15d5a2011e4b405bfa14e51302,2022-05-01,True,,,,,,
6cc3c15be9604835426f3cfc9d8691b508e4b215e3c872a8e7b66897fb053f16,2022-05-01,True,,,,,,
8ce9be551c469ed9094919b7b9db2273821d0ba7a36d97d731620930d83ee54d,2022-05-01,True,,51.0,41.0,,233.0,265.0
6716c3bb85e6dcf1613137708456d5da77105081c5063245d82b30d6f18b73cd,2022-05-01,True,,9.0,33.0,,85.0,199.0
7665d2b236ce3cbc451e710f38de3272f8a46298d3ea29c5784b8c61497a9893,2022-05-01,True,7.0,39.0,49.0,7.0,211.0,295.0
1e17c2d4f48abc56717f671f6935be48ab0d12ef5016b6bc730f4c6467aabeec,2022-05-01,True,,55.0,23.0,,121.0,137.0
723a474279d5c4e3e0a6c77f025601bfbabc85dd38114955df2b893d9aaf0fe0,2022-05-01,True,9.0,63.0,13.0,17.0,327.0,41.0
25bf46c037308683aa4176d12e2b268ce10d2c72c7abc9b2ed20c934766ddbec,2022-05-01,True,,,,,,
dc241f2833273199adacbef2f992e78214344dea2f498a30faa0f13b5e28a8d4,2022-05-01,True,,,,,,
1de2282f7ae8545808d2b4d32d52d4296c9e8cd595e06fd5abe7b2df58b1c521,2022-05-01,True,,39.0,49.0,,267.0,299.0
2a5747f54baf40e2b9df3b011e658f0c8e0d6144ea70a69610dd3e1bf2b5d2f7,2022-05-01,True,,25.0,41.0,,197.0,175.0
0f99098dbb8bd97ea1a2d168797a26e59f435994dce3e41773499bc1996d6be3,2022-05-01,True,,,,,,
33967b7c7de59f31303f6e1804a8bee05711bec578a360369c8a35a7bcea1d77,2022-05-01,True,,27.0,49.0,,201.0,263.0
1101bd4c7665f93312e5321fa0cd9c2e99d2569e5d465bb9dedca1fbd5afc51b,2022-05-01,True,,,,,201.0,137.0
b0cdea65db47b151af6eeff489c9172895da383bd71f05e65d7a11f380cb886b,2022-05-01,True,,,,,,
01880d85a34b075d86a39ffa9d8614c7f209873961ea0bcdb5e789415884e367,2022-05-01,True,,37.0,53.0,,219.0,287.0
45ef3fea2d4e8ef6963f5d79f27de994295c7ab00009baf500fb4255649519fd,2022-05-01,True,,63.0,,,301.0,7.0
f13607ef48409ee0a8815c864b3ea3c1b7ecd273864c60de5800d5ec47ebe055,2022-05-01,True,,,,,,
a8414963ca827da519ef5fcb6adce0682948d907dd8a5b5f64625c7af461f287,2022-05-01,True,9.0,49.0,49.0,39.0,315.0,167.0
6d4b37c883bbadec01384812735cd70a0b6b425601be8a4da2abb56196423c4f,2022-05-01,True,,37.0,63.0,13.0,253.0,325.0
ef11b55f7ac5e4fa2aac746ecf0ce53f533a335c38b44e2f182d5faca7be0aec,2022-05-01,True,,47.0,53.0,7.0,235.0,53.0
8b887da6702eae975a4e189f1563eca56112c35f90ad1b78ee77a16b91c0c065,2022-05-01,True,13.0,65.0,27.0,27.0,195.0,31.0
adfef595e50fd2c76b3d424d417eec0fc70f628b768938f371f32821619d4f11,2022-05-01,True,,,,,,
945d5cfc0f12bc00e6588e9249b39ada58fccec818f6a9a6f5824fff06ece6e9,2022-05-01,True,,,,,,
7f6237e55f702e896575f0ce64fddd54c34c4759616f7815095fe9c5b8208fa1,2022-05-01,True,,,7.0,,165.0,11.0
aaba231fafc3f34bf8529eb6eceeec13b2191948db6660fa7b000a42db8f09a7,2022-05-01,True,,65.0,,15.0,343.0,19.0
e9e44aa2378cecf8ed473356606263940cd315cb631d9c4fc2cf0678b1431f0b,2022-05-01,True,7.0,63.0,65.0,11.0,357.0,361.0
2135e19d6dce7f23ceb1e630fa34f69c606b95b4a377ad9a75fcfc3cfd8441a6,2022-05-01,True,,,,,,
982d4c4920729e628bd7f1fc3cd5eb755462344ee70cbd91dbf6eb5a950675b2,2022-05-01,True,,63.0,13.0,7.0,357.0,39.0
70bd61a85ff3b3db92bbaf6f402dd1a5bd3dbee93fa4f6ddecd873c4c417527d,2022-05-01,True,,,,,,
64fe409460bf433afdc1a4c3b6fb53bf2700caa227bf38d48c9955f2244f11d0,2022-05-01,True,,,,,,
782a01d003a75056be5e4c3ff45866d7085d38381f14a62a6f27c0b25f35ed39,2022-05-01,True,,,,,,
8f35558a8508389fc5dac50b14912f1974c6fcd399600e08da79413bf0120197,2022-05-01,True,,,,,,
8d29c7b73504da8d7320281fd1aa502f5533d7084d23151f21490a1ab07a8deb,2022-05-01,True,7.0,17.0,17.0,9.0,53.0,61.0
e0d6af169ca9fb388723fb04df530c7051c675eb314f403f593408c19fe0df10,2022-05-01,True,,59.0,9.0,7.0,209.0,17.0
ebf9f78a0ff29cceabaa4521c0070874a478ffbd4f4cc8fbb58ca26e8e361ff2,2022-05-01,True,,9.0,,,19.0,
8951c575e44f348e83857d79a43bd8de934f76eb7535f607ba419ea061aac7df,2022-05-01,True,,,,,,
fbcdcfefe73b1b5fa36ecb222e92d20d43c22548eaa607c87a739f71877d6b55,2022-05-01,True,,,,,,
5fafe5c08129cabef331200645395b0c86b6a2bd368278cdc11cb50b8d5f79ea,2022-05-01,True,,,13.0,,,13.0
7353890942acd44cfdcb0eeeca5f6a9cc688a7d6ba14537a3dc5580b7ea0e28b,2022-05-01,True,,65.0,,,363.0,13.0
2d46d80a8c1c202090511a28f1d9ad8121c4e1efd306c0bf817e8429c9bc561e,2022-05-01,True,,65.0,7.0,9.0,333.0,117.0
4403156933e531193074daf8120406dad7f15bb05e8081230ac49a2941c9a66b,2022-05-01,True,,,,,,
1541b39f62512aa2f3509884a7b04d89a9331e557ea6e0be13eab35544850d6c,2022-05-01,True,,,,,,
bfd60995049c969697075f56d513edbeb41b5421a7b37f5f4fa9a42f224e97f2,2022-05-01,True,7.0,65.0,13.0,11.0,365.0,51.0
111e58efde5d67cd0c54757c636223dc4e31985b7e2bdbedeb62f879aee928b8,2022-05-01,True,,,,,,
fb591728cc5d5ace2a6705792dbdfb8f84c2fee80ac12c066426bbf80214ece9,2022-05-01,True,,65.0,9.0,,341.0,97.0
9838803b2bc98e3e3d9c5be12e46818b1f0c3fba89b1f079a8e26b042d0f1e7e,2022-05-01,True,,,,,,
1396c3e448522754518048a3dcdaa2a20f8e514ae354efd0d202d68bef76e9ba,2022-05-01,True,,,,,,
a74f7676b5df3a2049e81c16e1a85aeb7837324aca27e4b7b00e62165b16b1e7,2022-05-01,True,,,,,,
a67974a0901e91bf13536bd9c3aad7ba985fe24386c81045924cad040c79e460,2022-05-01,True,,,,,,
9e86176f9a4df54528ad6c43805a4e39ae71b3d57b6fdcfc41e6b354599ebc18,2022-05-01,True,,,,,,
f30794bf1b2c4fee4afb6c643b54d90feeb6cbfd6a182a98547ed22c08416c44,2022-05-01,True,,,,,,
e489ea0727221028123557d92b5f79beed10241508ed9025c7723c480d3e7677,2022-05-01,True,,,,,,
1587a1ecfee7fcfac9eb032f34a647a7f9eb9fd4f24d7a9d6dc06e04674c7daa,2022-05-01,True,,,,,,
705b0c7f4cdd37e2649c74cf8d317b6aca641730dae76648edcd9f93f0f8669e,2022-05-01,True,,,,,,
1ec79256720e3f388c8a12b7e2f402b22b8ab5d91943f1b277b54b84d995988f,2022-05-01,True,,,,,,
3ac2e46c268a6c92b6bfcc8b2fb723dc1c503a1c22bbac5b62bf63201af5e2a8,2022-05-01,True,,,,,,
c4bcc60a655b5e647429224e1f6d92f085341ea93faa1d206dbf84f02b19015d,2022-05-01,True,,,,,,
ecbdb590bbe6ebdf1f3e5f869c2887def37166fb8122a80875c95fb934849ce4,2022-05-01,True,,,,,,
21175459cd7cb21dc23b9b7b9ca88159d23898a6a7aad3304b644cbcdf8c1cd5,2022-05-01,True,,,,,,
4b3f6e2febbdb4d02feb2b4d86403875a6e37a9aae8ab144edb1e2093885204b,2022-05-01,True,,,,,,
3c53d699b0bad17b1d2840164d4505fd1b5387206cd11472a112749c1a431196,2022-05-01,True,,,,,,
6097f03eb97c04a6e50946abe115d0ad08513fec65a6fa5f3be93c227e6cdffc,2022-05-01,True,,,,,,
088a1d45638e0e1911f85b0033cb7087f6e3022d404fa5ff76f1ecd6e4c20f26,2022-05-01,True,,,,,,
cc4cfa713e0de2cf00f86be707001c2a5028a2611d423b647bdd78f3b5182e6e,2022-05-01,True,,,,,,
a42e1ffbad067ea84605dcb556069fcdebee412aff81b7cf3eb7f1d564f760b5,2022-05-01,True,,,,,,
d96da55a6f8c02a0896f98d33df5f0d28b5416beb546f6db37ce19b556318758,2022-05-01,True,,65.0,,,241.0,223.0
f75a1764a3885b0a1006569de60e276687751a6ded11df12c562bd4190c45e55,2022-05-01,True,,,,,,
82212e67eae96d714f7d5fc1b8e219c4070b0bce97cc539e0f7e1a59d4884ee6,2022-05-01,True,,,,,,
d933e1c3164d5f45a83bd6e630120036497160167166eb90b8d3157d2e7dc972,2022-05-01,True,,,,,,
5bbd07c20fe5f737e0bc7c6df0e50698c5e4f237469bab4c9c6a78d04efeeb9e,2022-05-01,True,,,,,,
f547253f99080ad40a145a026a0ca9adc9d4093d059e45b3233af6a4eff49575,2022-05-01,True,,,,,,
30b6bc1fa713d50ed2cf2901e1616c6497325a225036a8da9c62a6390dff00dd,2022-05-01,True,,,,,,
c4aac9cf25654593555bc60b9d57c913989a838273452c6677b4d921a5827036,2022-05-01,True,,,,,,
a7fa6e38e6bf34722cd680b5e26de0fcc1c00f8c378e252b3ebfcf85c74f58a2,2022-05-01,True,,,,,,
0b055dcc5b0efc3bb242eac51a639e139261ed12e80f805e8ef71521d7e54c3a,2022-05-01,True,,,,,,
b63d453cfbb0e8ec68febb1b33a9ae038ffd1a73a72ce85fb893e0c442a2c2a3,2022-05-01,True,,,,,,
25c657e655607ad56b9da8508d2e2a8b33bb3e6ce4f23542e5ad768ba7af00ae,2022-05-01,True,,39.0,19.0,7.0,141.0,49.0
262c747470149a69c84571595ae55d42378f0ea3911ebc6b692d2846579a0b2c,2022-05-01,True,,,,,,
48f46eb745eeb551a8aa0f99f2446209dc2a9f31e2d66a484dc5187dded2dd33,2022-05-01,True,,65.0,,,357.0,17.0
d96cdf0d9cf6a5856dc92084b9ec8957e536e96df2813ccd23816f493230c358,2022-05-01,True,,35.0,63.0,,45.0,89.0
162cf1f65b8ef517d758ebaa9b8bad94c672c891a0b69271708dcd3e84538d61,2022-05-01,True,,,,,,
3b68ee4ffde66a3c7c09a27789b8bbc76c8604cfd599d6462e4bdea04ccef224,2022-05-01,True,,39.0,51.0,,241.0,305.0
9b286d92fd1799d2e9ad117c7d889ab916600e0799226e83698e8f42651aa152,2022-05-01,True,,9.0,65.0,9.0,57.0,363.0
dcaad22a96fdc17798b2a08362a51729cb9813608a2d04b21d8843793f1172ae,2022-05-01,True,7.0,39.0,43.0,7.0,223.0,191.0
1c6e3dd09c03c6199ec6aca09eab1108a812d43e5312f6491d43814bd1d4810e,2022-05-01,True,,,,,11.0,25.0
40ca3d861eeff657688cf4ffafbe799692b270cd475e87789846a3f85d397552,2022-05-01,True,,,,,,
50685b326b26a8818b462ade442d4857ba5dadca44022927a0836061135bcd64,2022-05-01,True,,,,,,
e7ace91b2abb42de71fcf1d7f36cbea411556d996a934591df0775ba43fd7e7e,2022-05-01,True,,,,,,
1cbe14fe0ba400be972c8f05fcd39d6eef949c8c5a5ddcfd337b0f6f9474a0f7,2022-05-01,True,,,,,,
6f6c4a7d0bad66a0172f8e40146a49312d5f5624d53ed1790f4ac036a94116fd,2022-05-01,True,,,,,,
e3869b20cc1f5288c786c1cceb2c31697a085c55fda23ef9815a72a19385035c,2022-05-01,True,,,,,,
25ffeb91a91fcb8d26041bb8888ae89b5bfb2a13c0b99d0d6f6b5e1f1934946c,2022-05-01,True,,,,,,
a076fa165c750ed5fb52f4f8695ae5d2b2917c13336f4d5160a0ae4e70788ef2,2022-05-01,True,,7.0,65.0,,79.0,321.0
8128b3fc4bbe6d77e72fc65d13013c5384483f576813fff8b81bdf89f72c5302,2022-05-01,True,,55.0,37.0,11.0,349.0,117.0
ef8137050440e1870e1287bd695ab8fbc9f4bda86785c32f82acd049aaf6389b,2022-05-01,True,,,,,,
f3e52c35364d3fa3b3ea369d0451e21f0716ff167cacbf83b088ff410a57b41e,2022-05-01,True,,,,,,
afd8e1eb6d7d96458cc60d3f3cf30f551c046fce07073b1828f4d878d081cde6,2022-05-01,True,,,,,,
01e291f5ad56ce11f25a177a679ea9905e6cf1ce16d7ccbe62a7a30d3328059a,2022-05-01,True,,,,,,
b2edd7f5e37e3514218db65484df77d1c0ac740adc2217b4e79e40afb4956543,2022-05-01,True,,,,,,
af20c13e2534aba54f5f4239f7ed542cd0ab7a4d1e6d133b6b8fbea934fee88b,2022-05-01,True,,,,,,
6d10ae295c9917c04ff84a0724f54a3598c74a06d913ee5257ac49cc64b7c52f,2022-05-01,True,,,,,,
074eac975a407826024ba0a0d73942faeef96c474407ffb858d3983a2bb6a645,2022-05-01,True,,,,,,
0fccd12cf35e37a24e0e083ff03cf220f521d45ed6df23e52db4b629d040b423,2022-05-01,True,,,,,,
9eacf3ba3083f7651d6850c5f8ada2bdacfe964d7502fbf1f02e8df52e16a987,2022-05-01,True,,,,,,
87819a5833e6d6a4d862ba857a4a847e2b059f8d2c42cb5bff06f50f185845af,2022-05-01,True,,,,,49.0,195.0
e1a5e3bf454047eaa10b34468c852dde309dc90a76038c3449514fbcbf7b84fb,2022-05-01,True,,,,,,
f3c694fa30bc35ad8d891d6d2afd173cdba1fcdbf8712000ed12ec034b1e0f77,2022-05-01,True,,33.0,43.0,,131.0,127.0
4d80e6c9c5a481e5d23f8ebb4406646721d84ee2e5d9c39689dff61d5cb63eac,2022-05-01,True,,,,,149.0,25.0
536660ee1ab5a1834b19294d27a5bfbd1947579b6df505a44480f9980a2b7592,2022-05-01,True,,65.0,59.0,17.0,365.0,331.0
