num_hash,search_dt,status_verify_yn,device_none_network_count_1m,device_wifi_network_count_1m,device_mobile_network_count_1m,device_none_network_count_6m,device_wifi_network_count_6m,device_mobile_network_count_6m
305d4adc0e68b01990988788e5238e5f300157a42adf90d6101f00b830a074fd,2022-05-01,True,,59.0,29.0,,337.0,201.0
323e8e48e3b2ae663eda0c245b1d21905debd43d511b308103e0bdea172a6763,2022-05-01,True,,,,,,
2e641cf70a1172d3f281891fc6292fcd1b90872fd15cc48c4a42cfa0d783e31b,2022-05-01,True,,,,,61.0,67.0
6c9cc1576e040c2c742a9b9009f9d0ac621b62cb58b43d335f51d401579c88fd,2022-05-01,True,,41.0,59.0,7.0,261.0,313.0
cb8e0f8f059b0e73251d82cce5dc21ec182c1f3b43af649d0a5157a2c95166ce,2022-05-01,True,,,,,,
c488a51b594c7e988ef759fa2d630bd32c2a0f13826dce2afbce7ef9331f753d,2022-05-01,True,,29.0,61.0,11.0,229.0,315.0
a95e7caf410c5e58f6fdfc32e5f56a1338f8704b1d7e97b836d2d0a7b91595c5,2022-05-01,True,,,,,,
47e36273a198e6793cf126241e48a57312074c887ff9a745fbca20343cf0f708,2022-05-01,True,,,,,,
b5c303d5d1e84b055c018b9a61c74ec5a6f5f276a6ebb455c066c02bc03b8914,2022-05-01,True,,,,,,
d1fd7bf8ac8b6dcdae92a3d93f369dc6a637819d8e3aa14e8af93d98e4697cc3,2022-05-01,True,,,,,,
7aa5bd621cd59fdd660c869309090919575e194e600ea7813f3c94676996f21c,2022-05-01,True,,13.0,9.0,,13.0,9.0
569e822cc62799aec62448c38dd29d92c48e41229465760dbf479d19e97896e5,2022-05-01,True,,,,,,
cb49ce9aba185a712ac452ddf5f4492b60faf520f1c8ae0ef5970edf0c2aa502,2022-05-01,True,,,,,,
b188f1805c5fe4e8850cdd0811075ddd6e1f6c66e3a81c3a759f39251407bec5,2022-05-01,True,,,,,,
cae906e6b3c83b17cdec6dfd3a8eb235977ae20f16776e472b96f3058b203c7f,2022-05-01,True,,,,,,
ad2bfd52fcd66546888ef5350468f863c00a1347c36d407268370df926e2aff3,2022-05-01,True,9.0,51.0,63.0,9.0,327.0,339.0
1912860a558cd0173593ac5377c84dbafb08e6a7182caeaa1cb3fe13399c300f,2022-05-01,True,,,,,,
c551e8dd3d26a4413159fdc4fb182b558c1cee4d8e5707644427c17f6fe10be7,2022-05-01,True,,,,,,
542e058f95f55e0829e5aad742e5854ebcf2eeaf1a447cfe8ac5e6d443a542d2,2022-05-01,True,,,,,,
e2ead7d90a76d43325dafabebb68c2864569a6a644bf5adda822ef88aa72ee28,2022-05-01,True,,,,,,
c00c3718859e152683ad925fb01dab56915f1fde9347f53438a2021ce32780b7,2022-05-01,True,,,,,,
41571d9dce0c43eb721aaf8fd9f96edfd42a53413470dd6c579f839fc66d12eb,2022-05-01,True,,,,,,
2cf5e8acca92b7779c152ce31e02fa00116b391526e8615ba4465fa4d3c6ff52,2022-05-01,True,,,,,,
9f3393a3b859426eec235d112a48bd0ed5372d310cdd46eb9c29bf93d6b0df14,2022-05-01,True,,,41.0,7.0,117.0,197.0
3931ef9a243ae305884436962cc13a4f8eb7b24b89a371bd1a413ce2a7764d08,2022-05-01,True,,,,,,
cf88e4498ac83dd67a898c3ab06e4ad917655f2aec5b735b2dac49e29bb8cbec,2022-05-01,True,7.0,9.0,9.0,7.0,9.0,9.0
3e42e7460e855fd8be42915b199367f4368c86e98efeb4cb34a76b22b30fef71,2022-05-01,True,,,,,,
ec33964e5459143ca12b48be89b6bc5f1a47bf9da280d7eda63e9abe60ae7ca0,2022-05-01,True,,,,,,
74d4c6644cd4dba03bcba73d0eaa77e4ca625c8f7d343cc50c9bc7458f62f48e,2022-05-01,True,,53.0,,,349.0,
3294e208324c1900af76bf4b33fd38edb85835e75b2e99958900d41296ceaebb,2022-05-01,True,,53.0,23.0,,323.0,95.0
f45eb83161c612edcae6121998a722f3459776014a4efe4e8a1f6be498f637c0,2022-05-01,True,,,,,,
0788ad46a3f47417878479ac5225cbdc05e624033dd7380a7454807c5c104a36,2022-05-01,True,,,,,,
76cfad7c543ce4b33829dc5c34ed6fa8d234216c89aa8dfb34c16feea662ce28,2022-05-01,True,,,,,,
4f27fdd76eaacc269f350e505f10dd632424ec115704d1542968f3df187744e3,2022-05-01,True,,65.0,55.0,11.0,327.0,281.0
07e36805ef3ed2893e4c105307ab9785dfe08d20eb47e43a1efae3dd9f47e44a,2022-05-01,True,,,,,,
10acefb49688507e718ec5ad18b99262d733450aee7063974ab48d7052c43c02,2022-05-01,True,,51.0,59.0,,235.0,315.0
e70b4992e605afef98e95b6b790c7a6e821e78b64def32b7231616e203e7c215,2022-05-01,True,,61.0,7.0,,361.0,13.0
263c7c8cd9ad638265e325e8e28d980e284210d3a27192b82abc4ee3d2f21537,2022-05-01,True,,7.0,7.0,7.0,271.0,183.0
2892162172d4e81bcedeccf30a53b41298f3eb206086e73f9993118fec2a59fe,2022-05-01,True,,,,,,
3bfb9089d8c45a97e46bbb38a8cc647b0ff8de761b573a1878e7c90e2a2e676b,2022-05-01,True,,,,,,133.0
badd281142c9a3bdd0e0478d8505f203da698f8931814084c3bee6d10aae7435,2022-05-01,True,,,,,,
faa5d46ca8616260653f8dc15f5557d6aa1e671ec96218ad1f252e5c11478b90,2022-05-01,True,,,,,123.0,7.0
05b963e9b5ac8fc745f29a659a9ed4f97b41b14760792e098257dbb4d57ff3f0,2022-05-01,True,,,,,,
90df0e9155b233d141ea2fafadf6f613974e71b0d5b1e7a21db303e2ea36e267,2022-05-01,True,,,,,,
5b69f2045b3637fd032325d045f11a6b69ed0bd5893083712327dee0a680a3d1,2022-05-01,True,,,,,,
f4eb25f3b6034830b35a72792b920ab0f94748091b8222963263a582aa9a7f07,2022-05-01,True,,,,,,
d4147966fdd851e72b92817b40a5fca3bbf16e332a72afa861efba5605444a2c,2022-05-01,True,,,,,,
bb84522482a58f283f69cf7988bcfff196499ae19cc49dc5e80af738fc27d64a,2022-05-01,True,,,,,,
f9d4d121a2622eec68f994f4cc1943eee2b3b54e58ec8f3f4ae704d3b2f16f3d,2022-05-01,True,,,,,,
8988c827e111e0eb88ce67374cba0b531a9bc5b581d6ddeae2f2bb14a22efe9f,2022-05-01,True,,,,7.0,,15.0
b1c398a5f8c1722c6e01686ee4a98a7c73b7643ebeba8a04d7f95d0863ed53df,2022-05-01,True,,,,,33.0,7.0
dad388eecba7cf95ed6b57792f7c9d9d8a2772550cbc8107444ba82416da7ad9,2022-05-01,True,,,,,,7.0
b343113c35caaf3b76abd1eecc28f2da0540046499316d8ac35fc40a138ca789,2022-05-01,True,,53.0,53.0,9.0,289.0,299.0
9dd0bafac63e81c4f90db4c288a7d246e0a2348a2542596b003a06b40929315e,2022-05-01,True,,,,11.0,7.0,91.0
fa4b11084931e0f004a5d9f25db4d91991b503615aaf21060a0ce00c6104c545,2022-05-01,True,,27.0,65.0,,125.0,365.0
fc939cad703f4b00b88026355140fae799f901de04538f20480a3c9aa43d5de2,2022-05-01,True,,55.0,,,319.0,
60d07d988552623f4e654b52962186ba20b54f7e554182ab79d993a416cbcfba,2022-05-01,True,,,,,,
44fa1a7d8bb856cd6fb6b465da3ed14a07f3a6726a264ed7af964a613c3e0f05,2022-05-01,True,,63.0,23.0,,363.0,57.0
294720f31a5eebef6ebd2683805f7e0bbadd30b3328fdca28c2e6135e2953652,2022-05-01,True,,37.0,7.0,,233.0,9.0
3fd9a57052ef1f4f074bd38144f286b328a27456372405b45040b1d4c1d007fd,2022-05-01,True,17.0,,33.0,21.0,,163.0
a346a146e04c9b2882a9dd5b88b29d752032b997fa0d296479fa8f0bc74ed190,2022-05-01,True,,,,,,
03eb30662d8b47243a5d6f9aa5e7e77cac3e3b1694f6036ea3f75725f868758d,2022-05-01,True,,,,,,
eb09d7a614317dc970f87c41f11704d79856b891ed31efd68cd048c423c7f468,2022-05-01,True,,,19.0,,117.0,117.0
9153ee09683f1001a93af2214e01cdc56b927ad8c12b0a50eaf3778fbc281a40,2022-05-01,True,,33.0,29.0,9.0,315.0,179.0
fb255bbd41f208efd4beb013b905b120cdc57327ea37935e6ee09e6e5dd4251b,2022-05-01,True,,,,11.0,109.0,37.0
02714bf29fff94a5905a2fc87f90e270d5d2750e1d73e0f8957c7fcbd3fcbbce,2022-05-01,True,11.0,31.0,43.0,25.0,127.0,293.0
83dcbe28418b78be3678f0fa15364c98d44919b7dafd6571b3f1eafbe6e112f2,2022-05-01,True,,,,,,
3358eacb9d29aede94e3dbdebea4d509088fe1a984b5934ef7c65cd3d8fd7ff1,2022-05-01,True,,,,,,
ca60f387dff9fd7976f829c92b0fddd9e32b27ae0d0747fb5912b60980ee44da,2022-05-01,True,,43.0,45.0,,141.0,133.0
27ab5472e84ce3174fe09ba9cc1a1c5027531e914ec5a61ca3435699ae087520,2022-05-01,True,,,,,,
4aab0d10c26fd48688913ef824df0010f1729e437ee8645da67d7dd7d2f25d5c,2022-05-01,True,,61.0,,,361.0,17.0
0b700ae62ee8fa903d80d2665e89eb9f02a9c64bd0cf799f955d062824e4267d,2022-05-01,True,,,,,,
dfdcf28d7754f3fe44bd60676c79f0274f5aebf5b46237a2fe9d72ca9ab64257,2022-05-01,True,,65.0,39.0,7.0,333.0,209.0
d20385f85e3866678790872877236ae3c5562d0a25dc5ecbf87f087d71e4702e,2022-05-01,True,7.0,57.0,,13.0,317.0,23.0
e58d0e63459f34e3ef9805eafc433397c1d5d61e16df266da13a2106973c7973,2022-05-01,True,,,,,,
07c39c044dcde071419383a5edef565108473d3ffe584d687e5035fe3f80e9be,2022-05-01,True,,,,,,
70659aeb28573b447e88d37b82e3e3a3c027f46b89bf4b9731aa25220125a765,2022-05-01,True,,,,,,
39ef3a2197feed21bdef059f5ee8ef2432414f54fadac43cd7fb0d3af7838bb7,2022-05-01,True,,,,,,
bf0a8e09aa893c2f8048acc88a723aacd8a4ac8176e1d6118ea0eeefbb7a0ce4,2022-05-01,True,,,,,,
0a0daed95bf1e723c372c662db10621ef846ac11611d6951e9463cfcf5905ed6,2022-05-01,True,,,,,,
175eac3f52597e75a32f680ef563c866976c43d286fb104213c4aaed45d4bab6,2022-05-01,True,,,,,,
c91b8157b00be685c84e135e96b35ebc494cb059c202e8a9a66babdab2e7ce06,2022-05-01,True,7.0,51.0,37.0,9.0,337.0,69.0
f57c4a2a23d41d19501f0f9440d6480c6d38aba0bfd837e0394de4a64cc6651c,2022-05-01,True,,,,,,
776eeb7ccc76368f95547ac3ee2681133d8d7b6e0ea306d1c3d4fdfd74ae554f,2022-05-01,True,,19.0,17.0,,163.0,105.0
dce40fb269698b089535c42a5d9f526a5ed0b7e498e5073da61a9dcf6261bde8,2022-05-01,True,,,,,,
7a5bbcac51ec90f96cb60a0af6a3e6bcf8a9ce798808d1e1b127216b2dcd4721,2022-05-01,True,,,,,,
51f2fa8147cb9764bac98d726839389babf5ab06dfd00b2e791a1b176577ff98,2022-05-01,True,,11.0,59.0,,111.0,339.0
4fa8d69d7769a17911b863bef0c11e7b6314a0c802fe4c9ceff924f736e73ef3,2022-05-01,True,,,,,,
2864ebe1f63e4629cb789261580ebf26b4459e179f9d094c6376f8c03e73e095,2022-05-01,True,,59.0,55.0,,341.0,181.0
3bb276cc8d13c38201209e8d122c4368faf61c78ad15a069bafe2c35e6ff6dff,2022-05-01,True,,,,,,
88ff26e644a2a0eebbaf4a6f2cb378e24c93b0634f477836eef15dc93ca6f042,2022-05-01,True,,,,,,
27c0f21d7ad4685164edfbb86358d837794e69c0224a6e190bc8348e59203c8f,2022-05-01,True,,,,,,
5fdd5c6e842e8ba78dfe3b62d4ee4715ca2644b2996aa8b1f72338cd3288ced0,2022-05-01,True,,,,,,
d1a2a23a8679217f27bc8743935b5c08af5e1e18ab0afa7313dbef98679d9229,2022-05-01,True,,,,,,
cd56c4f57334f3d985450e6fcd2ee47fed3a73216ce359e9ab87e92d8a721228,2022-05-01,True,,,,,,
50468a9599c4d959287a7559b21514df818f0fc4728dca701483a22fa5769ac6,2022-05-01,True,,,,,,
1531b11550201c4e26a59dd42b19bc6f70cd2d1001d942ccce3fab0ef9fb90c2,2022-05-01,True,,65.0,,,359.0,
6dcc1ae64c9b5335d7ae418bb4247c23ae473fc7f4942a7fd44b179dc3cfbe5e,2022-05-01,True,,,,,,
1669a3393bef6402b56954e9439322c7f60ce77af3693327486b7a67a6085cfd,2022-05-01,True,,,,,,
88659ed03c8661e4815d5e05b5c337a4f787240272249d6ece3b2a45b8de02c7,2022-05-01,True,,,,,,
6d0d39b523a57af7f08dca98f037c6b8d3da2b34c241a6a43d49745966ecef6d,2022-05-01,True,,,,,,
42f5efcc0dac02e0c6d0f08698eda4d50d50b71c7936e1788fcd05dce2be2079,2022-05-01,True,,49.0,55.0,,295.0,283.0
c1b3a207fb609b80c62a08b8a9cfb87417bbc683f80f20030d7cb77cb2f87443,2022-05-01,True,,,,,,
046417e67c80378a9e0fcb3993b50e0afb57b4e2c57b7473ee057f005daa1512,2022-05-01,True,,9.0,9.0,,45.0,33.0
cc45883bf94e189593701947a2173074f009801d4a6288d20a50bca3215fb18e,2022-05-01,True,,,,,,
035e710399632affab2cb6578f80800af19d5a6e169d1db0da02e499d51ea9ab,2022-05-01,True,,,,,,
488e1d7609c8ec9c0256f36c37a837c3750588e0f0196ac18cc4da42f526fb51,2022-05-01,True,,65.0,11.0,9.0,351.0,131.0
9e9c3ff57d8e10352e45cf7a1e10b431eb7d0b955d75f1a9499093f2ae9c6f89,2022-05-01,True,,55.0,57.0,11.0,273.0,273.0
3c298cdd00a483085b0821ae82ba9980121ebf392f919bcc496536a2b9910646,2022-05-01,True,,,,,,
d5d078594e092a7e95e12825f78d02666139d45f0f0fb70fcfc4d245ebff4603,2022-05-01,True,,,,,,
a278b480bf3cbd4713f87ddab02205984c39dee058b42a1f302d6c1c6771c725,2022-05-01,True,,,,,,
d9495bb5d64d22f27a5b22a0043d56709d764f65d348f82a9937be7c24d795dd,2022-05-01,True,,,,,,
dcc4e70977c6b57e1261bb9b9ce82958d358e2c44f5d92928af2934432306140,2022-05-01,True,,15.0,17.0,,49.0,37.0
b7ba6a34e5d0976cc63bccde36ca0809541ea637d84908fa2e84f17877a9e055,2022-05-01,True,,,,,,
132bed74dc68d865c30daaf7093f51c861decd75bad0121184bd6542263c685c,2022-05-01,True,,,,,,
15013c6dfc9dfd56151f0781de053e5c9a6ab614671f366e25e0edeaad3e7981,2022-05-01,True,,,,,,
224aabcdf840084881f0da2a6b7c5a82acf3853d9b19fe31911dc8e8733f010a,2022-05-01,True,,,,,,
9e913e6a93cb83abd10490c960f4173ea55344594c066c62ca0138e98a0c67e7,2022-05-01,True,49.0,65.0,9.0,267.0,359.0,23.0
2152282da352658614c92c54b2e9c573c7829d6fb510c7cc954fb6d6945db1db,2022-05-01,True,,,,,,
fc295ac56f23f992d6daf6db0d7dc144da4ce4fa0c28b574e00458b639710815,2022-05-01,True,,,,,,
ff2d7025e413a8eeed83118f0c7928bc2e5c7651dde4f2d42324b45d55978512,2022-05-01,True,,,,,,
ab33a27473f87f73b52d0c369b50c34dc1180a75964f45a18bcb79ccc2d9f4c9,2022-05-01,True,,,,,,
557cb589e44a81b211d059607b0c9cbe14fa2366ff895bd7e16ddf23d3d00090,2022-05-01,True,,65.0,,,365.0,9.0
eea0169dd2c17fc7b3aac64c3492ba2fed3ced3cef19a4f2e5516f6c64f900c0,2022-05-01,True,,,,,,
bce32f57f60105a8b58772c09650b62c0693a4270fc63d35d7b4e21bec8b2307,2022-05-01,True,,,,,,
bcf53575dfe6ab30f54c0af5fb47383371a4b4ef3e4282a59da9ac69e48dbccf,2022-05-01,True,,39.0,47.0,,237.0,219.0
37b31a441287994b05a2bf58f60563fbcc416a466eaf40d73431667287420281,2022-05-01,True,,65.0,,,247.0,
deb9bf119f3955baf79695b3a2a62d71f9bd242ff48c27e247717dd90792e11e,2022-05-01,True,,57.0,51.0,,331.0,295.0
1963d16917e10887c9c33f7c6e4bae2bf1f0c94b3fb6ce6f0a1384d54c0731dc,2022-05-01,True,,47.0,41.0,,235.0,187.0
f93a6c95837292e9b634a0e3ec367248c1ad0c180e64524363cf86353a2e051e,2022-05-01,True,,33.0,9.0,,237.0,71.0
c59326718ad074602cb7a5966d920e471affe0ff821b8fe3342d9bc3ce0f0b10,2022-05-01,True,,63.0,11.0,,351.0,37.0
4677cb79f7f7b30a1366f71712cf312fa2654a682a5934513b5692ad64696221,2022-05-01,True,,47.0,49.0,9.0,267.0,245.0
03601258440ccea6fd11bbdb27fbf7f3b97f5009651a9ae8ab410fa83731a29f,2022-05-01,True,,53.0,37.0,,329.0,169.0
af53c3fdbb73df621377031493ce51c5e219595ec6ed3b1667d4e73e61b0850f,2022-05-01,True,,,,,,
77092aa45451fa20f3b91d0483d770621f99f29a768b893683ea0936ea5def3f,2022-05-01,True,,,,,,
87246e61f688c519cce73768456eab874a92b7093172ce94ca813c5bc649ffdc,2022-05-01,True,,,,,,
14289cae1ed99eb2ba99c6f1a2b8098649e9db0ccd611a995e0bbf7db1a9e2b1,2022-05-01,True,,,,,,
8de704138f903dfd16a04cf2a09963eb00c308819526dbcd2cd7d1d75bb75420,2022-05-01,True,7.0,63.0,11.0,15.0,359.0,37.0
4326f57ddc2c4a047a51a83a8f31b51ef6d06a75a3776193bd711be67cc7ec51,2022-05-01,True,,,,,7.0,
15c94d8889629466510450c2b4eb75d024b98b6a939bc32d99971f72e143ec1c,2022-05-01,True,,51.0,33.0,,173.0,331.0
83805c4960affb4bf93058efc835e05da6c2b0585b76683651ac16198b3412fc,2022-05-01,True,,,,,,
8626aef9277f9e7567ca09a64cae321a1cc1b8ed53bc16c71a0cb534b586d3b8,2022-05-01,True,,47.0,13.0,,253.0,77.0
634cb8f37d1ebd24d8191a8491531eb931990bab840ab8941c98079ec438ca36,2022-05-01,True,,,,,,
a4d58b1e29334680e69afc5aafc6f0fcedb2c54106ed4152406348a6f5fdc145,2022-05-01,True,,,,,,
36954d02e541d00d6ea087f1122c36c464dceb418592d178df779ec99f4429cb,2022-05-01,True,,,,,,
0b95962e263f84cdf1cbdf777b107fe1b44ce3d51db0edf1a6dffb7d09ed021e,2022-05-01,True,,,,,,
2e3fde93e8bf655fa7a9ac8e321d5624f287218d3c41bd1cb815f0e59f501e43,2022-05-01,True,,,,,,
e98072272c5465271fdcf653097acbba8cd53dc7f00a2958a715fe4338055ee5,2022-05-01,True,,,,21.0,107.0,39.0
2123c83d7619e628d31bdddc277f3b9624d9f276257ea07b01d0568ae76a2a24,2022-05-01,True,,,,,,
ace9db89700b82fc4982c9aa5799ff55c5390caa772ab534b52cedfd87cee16d,2022-05-01,True,,49.0,61.0,,191.0,331.0
f92f4254180ab4876c741d96af375da4d66c99512d0765641f30b535085488a6,2022-05-01,True,,49.0,47.0,11.0,287.0,185.0
0fc72f02dddb571a0640409c542ddc55be3003b1d344bf32eb6b83d636e7f648,2022-05-01,True,7.0,51.0,43.0,7.0,299.0,145.0
778a3d9237d4b8763dc67d3bfc2ad338217153870ec51e039da66920b04d7716,2022-05-01,True,,,,,,
ec451c79a6886b6feeb8ce2621f757565f80e504123bfcab8f2550bea763672f,2022-05-01,True,,,,,,
9b9030fb962d93c1a96e48374559bb53cb4ae6e7aca010a08e5103c2de8d3df7,2022-05-01,True,,,,,,
66a7a816549784c97f937e3cfb432bbccc1e19d2d829894e71830179a5e840c1,2022-05-01,True,,,,,,
9756f13b5a66676e799771f90cc45872b70a4578f6f1a4876a392a86c00eb899,2022-05-01,True,,,,,,
ea9be1a1d94212393d6ebe13f2c0205682da07dbd69bab5a72011db054639dc6,2022-05-01,True,,,,,,
663903e2ef5ef95e9a191d4ac2da9db123a4279e3dbe6facb707fa7648e3effc,2022-05-01,True,,65.0,7.0,,359.0,7.0
ef23b6f3fb9c01e11666de4a51142772a2cc5a5997bbd8785642e1d1c4ed55f0,2022-05-01,True,,,,,,
8d4a5a0664309b4e7ec7051c8aa7aab4e13f4817c0eb57aa51b15038d7e2d162,2022-05-01,True,,,,,,
4cfb66e225b07b063d40791c7ba4dfea6990419f79b90801681bf22c9dc780c7,2022-05-01,True,,,,,,
5435f1f5e4d686e0b623afa8fd87ea7faa9ea0e6d4bb56c2f49045f920fe3ae0,2022-05-01,True,,63.0,,,203.0,71.0
1039edb1537cc39e7d43c1ace74bd5e6cae6c6313ef8c53ffa84a1dcbaa34df8,2022-05-01,True,,17.0,55.0,,113.0,247.0
f2a8729f4e494351e73f95fbaf2bc5183bbb8a5569cbc9ff4753ebb8c1a9cb4e,2022-05-01,True,,9.0,15.0,,9.0,15.0
5c15a57dbb4a144330c9bf835d79639e76f187c16dfe1b6463e1324950028726,2022-05-01,True,,,,,,
6cc16c6f51d305933b87dcbfad1f4f2d14a7737f5b8173e4045e8bb0cb8ec311,2022-05-01,True,,65.0,,7.0,365.0,
fca05c54d3734284f8a29aa467a739a42685892349d5b11de1874d9ebef7c7d6,2022-05-01,True,,,,,,
a68788c40b9eb958e03900dd4b047697b9b1a4122419245a7627e11dcb21bc2e,2022-05-01,True,,51.0,49.0,13.0,253.0,307.0
31900dab65f9ba5054c0471767ef8371e57ef10b8f5da49810aade61ed716e52,2022-05-01,True,,,,,,
d5d7634fae2a13dfa141437b01528d3d7804e76490da02acf8b0bb9e45b3109b,2022-05-01,True,7.0,65.0,,13.0,219.0,
4e0829cb5e09b9d1dc93e5351d82e4e3090e84270b98ef390c0946f0c564b014,2022-05-01,True,,,,,,
9aba669a67f6410f054f7641c4c00cd7a917f61eb6932b33859828464393a86a,2022-05-01,True,,,,,19.0,13.0
0ba2d796eba3ba71326e53c0aa6a2e2d5058ecb074c54ec54bcc5e25d4f7c514,2022-05-01,True,,,,,,
ee44e8578a2c389a49490dddf9f0a2ea66ba7c8e33e013a58848cf720fdba1b6,2022-05-01,True,,,,,,
6136da0dbeb55082e395be8d64338f1490eca034b88746aedcef44f90e86a535,2022-05-01,True,,,,,,
db79dc407c64c2caea4cb4689b71dae66d4cfbb2fec2829071ce53457215619e,2022-05-01,True,,,,,,
da274d7db26e4a78e2c642723ad3650b54916e2c7976f6bbfa10ca94071ec4ad,2022-05-01,True,,,,,,
7428d4cf44d46e08e180dc19198c4683da61e9ed3ef83df993cdf6e9ed7a0437,2022-05-01,True,,63.0,31.0,,353.0,165.0
8e82594a1d181f66afb24adcab4bd183d59907816abfd2440fa8b729231a473f,2022-05-01,True,,,,,,
d274f0db617da870e9c1f40d3d8c4e94a2d495e81ea1262105f5087230985055,2022-05-01,True,,,,,,
8af306423bc176ff10d60ed423389655baccb94252b74e570952af56ef39de26,2022-05-01,True,,,,,,
2015b344e67b1fe88d12708350558c35ae7bcb732d80306b1eebe1c8dcf66b63,2022-05-01,True,,,,,,
3ea0a47ed244e98865820b57693a1cfa247fe167ecf7ab6956e4f06310100850,2022-05-01,True,,,,,,
c88699777b539b838e44bb20cad74d8f095924d2cbb51e2b98cfbdfd19f397d7,2022-05-01,True,,31.0,17.0,7.0,83.0,81.0
6d8b09badbfaebdb9246ca2972a06d18f0bf5bae91e4206b071dcdd6ac6e763b,2022-05-01,True,,,,,,
d9becd8f56a914f9f08a64725f46a4efd0927d9d555b68ec3c4723fc7441a002,2022-05-01,True,,29.0,59.0,7.0,59.0,139.0
6db470594b36802c456b6141a1da80b32b2f70b431fcff8de6ac9e5ab009d239,2022-05-01,True,,,,,,
12c307ec93929c8d2ee06730d4c3eed88aafd00aed5bd223636ebc457dbaf687,2022-05-01,True,,,,,75.0,7.0
44d8bce3d6c46eeca05f8e93598bd19d4f6c45ad4402f9b6572aad07368e208f,2022-05-01,True,,,,,,
3f67773b62c211c1803a00b576f514b35a0ef577cf51c8cfa8c03a0b172e857b,2022-05-01,True,,27.0,59.0,7.0,179.0,327.0
2ec6d540e186b3a1613764a8ca2a55d739e6b04bfbcb5ea647f6aa4c081ba11c,2022-05-01,True,,,,,9.0,37.0
c9978521c4176197b63d8a8d435bba6e707dc7792e5c04faebd9a3c38d3f58a5,2022-05-01,True,,,,,7.0,
c2b4e74cad90af0866b2a5fc24711c30fc5328b3e675faca5e18627c51ef696f,2022-05-01,True,,,,,,
8fbceb68274b003676b20f585885e7a37713716bebc3dc73d2d0b2b78202d40e,2022-05-01,True,,,,,,
2b19150a61f8ef04f7fe52debd00f3708f72964e45b5e477f264637c7235eccb,2022-05-01,True,,,,,,
bcf22e58c0d34247000cfb9d9faeb4ae5843640ecfe9ed7e2a592286104f1d48,2022-05-01,True,9.0,49.0,39.0,11.0,321.0,151.0
c74ad2d4a51f0667bf9fafe6e6e3690ead3e5469f599ac1a931ad3a9565e69d8,2022-05-01,True,11.0,65.0,,45.0,365.0,15.0
7749b303e91fe8770cb6f6788699ee6038d4dd99cc23f651512ce5ce8ba8408f,2022-05-01,True,,,,,,
7f876f35f0295aa7ba404cc35d337a57680fbf2119d4a181ddff11ca1ce12151,2022-05-01,True,,,,,73.0,41.0
6e427fce3b9442b53dc80090f0fdaa54cbbf167d7d437e475b81b6ca5b00d48e,2022-05-01,True,,51.0,57.0,,271.0,317.0
f71d3e0b8813c0cacc1ae7bc56ba2661aa01990e5de9313717d6c5a3b3562c9b,2022-05-01,True,,,,,,
c3a19458bf9eabd6bec9e51e0351aa4cf93e8ebd8e99200d7b33f2a34f4ce55a,2022-05-01,True,,,,,,
fcdd691ecc955546ff1a2a08677492172da9ee40337b659daa614f6941ae35be,2022-05-01,True,7.0,45.0,63.0,7.0,209.0,337.0
a8de361c9c4e482aadd4379639dd7e86266410e273cf24e74e1ac5c05e3a5147,2022-05-01,True,,63.0,,,363.0,
94eaff1f56773476d9850217c79c24e94987f1a8d031152120d500359d4d5a34,2022-05-01,True,,,,,,
d365259e4b52a2b54113550b4ac5bfb666e90fc8fef55ab04fcbd1b6fd0e18ab,2022-05-01,True,,,,,,
65039233b7ee9c2ea78f5a5f0f56785fa7fbcb0cf0f92cd498b3f6290c4b1afe,2022-05-01,True,,,,,,
496fcd0d7590d816ec9e4d2add78d580e8485b4945caa5e06f27d924c3088167,2022-05-01,True,,,,,,
9c26e26a3ed65cfd2f6d7e1b2c575fe065a2c946bfb703eb58039e8ef033de88,2022-05-01,True,13.0,9.0,7.0,53.0,67.0,69.0
89c8dd7d5dc613f5c66b0e8e40f412ed8f60f2ee0b8b9ccdc4f45684899c7c05,2022-05-01,True,,,,,,
65cbbdb06e68cc2964486649f67c7551618c2e59d2bc3e496a80ed3593ef5e17,2022-05-01,True,,53.0,59.0,,265.0,299.0
1b272566c3e44612f8161e6edc2dacfef613201df870d7c71c86b7afe2a1ddf6,2022-05-01,True,,,,,,
240f1649af27dbf051b85214d07d8d8556063717d13962629df36de13062bf2e,2022-05-01,True,,,,7.0,,7.0
c2d668773197dd1ef0f384f90571e4e774223cde751f647fc961003879f0be8f,2022-05-01,True,7.0,9.0,,7.0,71.0,
60e63e960a322f40a181ee0afbe9b249fdf7d5178922bf8c3e01552970ce5f68,2022-05-01,True,,,,,,
0232a1cb2429cc28bb8208d9c15e67e0a885f5697cbc6f9092913d9af600d98e,2022-05-01,True,,,,,,
bd5097750aef5b2f1ab9c6aad7ac990f1a4a365aa4065c437375e3cb3a96640d,2022-05-01,True,,,9.0,,213.0,205.0
946b062f9a277a04be0027ad8f46c3023bdca8dacfde8f50c511db0c705b52b3,2022-05-01,True,,65.0,,,353.0,
2b86adb762bf7440f6451ed51d3256fb4de2e4215ebb92012d002b938f841a7e,2022-05-01,True,,,,,,
621a2e3b94563b59ca97d225db22ec75c818a5680c4b53478fb1c3cab6298884,2022-05-01,True,,65.0,11.0,,353.0,87.0
