num_hash,search_dt,status_verify_yn,call_compare_w_itself_z_score_1m,call_compare_w_itself_z_score_3m,call_compare_w_itself_z_score_6m,call_compare_w_else_z_score_1m,call_compare_w_else_z_score_3m,call_compare_w_else_z_score_6m,call_total_count_in_1m_non_working_hour,call_total_count_in_6m_non_working_hour,call_total_count_in_1m_working_hour,call_total_count_in_6m_working_hour,call_total_count_out_1m_non_working_hour,call_total_count_out_6m_non_working_hour,call_total_count_out_1m_working_hour,call_total_count_out_6m_working_hour,call_total_count_1m_weekday,call_total_count_6m_weekday,call_total_count_1m_weekend,call_total_count_6m_weekend,call_qc_count_in_1m,call_qc_count_in_6m,call_qc_count_out_1m,call_qc_count_out_6m,call_zero_duration_count_in_1m,call_zero_duration_count_in_6m,call_zero_duration_count_out_1m,call_zero_duration_count_out_6m,call_total_distinct_caller_in_1m_non_working_hour,call_total_distinct_caller_in_6m_non_working_hour,call_total_distinct_caller_in_1m_working_hour,call_total_distinct_caller_in_6m_working_hour,call_total_distinct_caller_out_1m_non_working_hour,call_total_distinct_caller_out_6m_non_working_hour,call_total_distinct_caller_out_1m_working_hour,call_total_distinct_caller_out_6m_working_hour,call_total_distinct_caller_1m_weekday,call_total_distinct_caller_6m_weekday,call_total_distinct_caller_1m_weekend,call_total_distinct_caller_6m_weekend,call_qc_distinct_caller_in_1m,call_qc_distinct_caller_in_6m,call_qc_distinct_caller_out_1m,call_qc_distinct_caller_out_6m,call_zero_duration_distinct_caller_in_1m,call_zero_duration_distinct_caller_in_6m,call_zero_duration_distinct_caller_out_1m,call_zero_duration_distinct_caller_out_6m,call_non_contact_count_in_1m,call_non_contact_count_in_6m,call_non_contact_count_out_1m,call_non_contact_count_out_6m,call_non_contact_distinct_caller_in_1m,call_non_contact_distinct_caller_in_6m,call_non_contact_distinct_caller_out_1m,call_non_contact_distinct_caller_out_6m,call_foreign_count_in_1m,call_foreign_count_in_6m,call_foreign_count_out_1m,call_foreign_count_out_6m,call_foreign_count_1m_weekday,call_foreign_count_6m_weekday,call_foreign_count_1m_weekend,call_foreign_count_6m_weekend,call_duration_total_sum_in_1m_non_working_hour,call_duration_total_sum_in_6m_non_working_hour,call_duration_total_sum_in_1m_working_hour,call_duration_total_sum_in_6m_working_hour,call_duration_total_sum_out_1m_non_working_hour,call_duration_total_sum_out_6m_non_working_hour,call_duration_total_sum_out_1m_working_hour,call_duration_total_sum_out_6m_working_hour,call_duration_non_contact_sum_in_1m,call_duration_non_contact_sum_in_6m,call_duration_non_contact_sum_out_1m,call_duration_non_contact_sum_out_6m,call_duration_foreign_sum_in_1m,call_duration_foreign_sum_in_6m,call_duration_foreign_sum_out_1m,call_duration_foreign_sum_out_6m,call_duration_compare_w_itself_z_score_1m,call_duration_compare_w_itself_z_score_3m,call_duration_compare_w_itself_z_score_6m,call_duration_compare_w_itself_kurt_score_1m,call_duration_compare_w_itself_kurt_score_3m,call_duration_compare_w_itself_kurt_score_6m,call_duration_compare_w_itself_skew_score_1m,call_duration_compare_w_itself_skew_score_3m,call_duration_compare_w_itself_skew_score_6m,call_cross_section_avg_distinct_caller_8m,call_cross_section_min_distinct_caller_8m,call_cross_section_max_distinct_caller_8m,call_cross_section_leave_avg_distinct_caller_8m,call_cross_section_leave_min_distinct_caller_8m,call_cross_section_leave_max_distinct_caller_8m,call_cross_section_newin_avg_distinct_caller_8m,call_cross_section_newin_min_distinct_caller_8m,call_cross_section_newin_max_distinct_caller_8m,call_cross_section_diff_avg_distinct_caller_8m,call_cross_section_diff_min_distinct_caller_8m,call_cross_section_diff_max_distinct_caller_8m,call_cross_section_diff_change_rate_8m,call_cross_section_leave_change_rate_8m,call_cross_section_newin_change_rate_8m
462bec8bcdd86226ff5a8601c8c87f3539a97d805a5724a31d6b1148461df414,2022-04-01,True,-1.00217038,0.48173739,0.14099899,0.05752285,0.10369708,0.17916166,9.0,27.0,77.0,349.0,9.0,23.0,13.0,121.0,89.0,457.0,9.0,53.0,7.0,45.0,15.0,97.0,61.0,217.0,7.0,27.0,7.0,19.0,67.0,223.0,9.0,17.0,13.0,59.0,71.0,245.0,9.0,41.0,7.0,41.0,13.0,49.0,49.0,149.0,7.0,25.0,73.0,307.0,9.0,71.0,65.0,223.0,9.0,45.0,,7.0,,,,7.0,,,,1911.0,651.0,11663.0,217.0,1071.0,327.0,4871.0,405.0,12335.0,63.0,2623.0,,27.0,,,-0.59900484,-0.58228879,-0.98478852,-0.31641683,2.56037566,-0.6557556,-0.37678537,2.02374856,-0.51286198,143.0,129.0,163.0,48.6,33.0,65.0,48.2,29.0,67.0,91.8,57.0,127.0,0.63,0.32,0.31
674879718919d187da75950b228734bc26ab5314a1c858f17eb8db0ec3335364,2022-04-01,True,,-0.3421766,-1.36321743,,-0.05404722,-0.04578786,,41.0,,33.0,,7.0,,,,55.0,,21.0,,11.0,,7.0,,53.0,,,,11.0,,11.0,,,,,,9.0,,9.0,,,,,,11.0,,,,25.0,,,,13.0,,,,,,,,,,,,287.0,,399.0,,169.0,,,,33.0,,,,,,,,-0.31622777,-0.82105514,,-0.31622777,-0.14784195,,-0.31622777,-0.65812096,9.0,7.0,11.0,6.2,,9.0,6.2,,9.0,7.4,,9.0,0.6,0.3,0.3
7e63896e27feb2e3ba62dab68890c03d3b8d11e2deb468f8735281ba6c778b1a,2022-04-01,True,-0.18569534,-0.47140452,-0.13608276,-0.05934156,-0.07462256,-0.07274033,,7.0,7.0,13.0,,,,9.0,,15.0,7.0,9.0,,7.0,,9.0,,7.0,,,,7.0,7.0,11.0,,,,7.0,,11.0,7.0,7.0,,7.0,,7.0,,7.0,,,7.0,15.0,,7.0,7.0,11.0,,7.0,,,,,,,,,,9.0,35.0,287.0,,,,401.0,35.0,291.0,,159.0,,,,,-0.18569534,-0.35711656,-0.89589165,,,-0.5,,,-0.5,10.34,7.0,15.0,7.8,,9.0,6.2,,9.0,9.0,,13.0,0.75,0.53,0.23
5b53260d7b757f067ff09521890a2af50dfa9dea7539fcc5b79d7df7412a4b2a,2022-04-01,True,-0.48795004,-1.07264244,1.96204589,-0.01313935,-0.0231842,-0.01987201,,17.0,23.0,55.0,7.0,9.0,21.0,55.0,41.0,113.0,,13.0,9.0,29.0,19.0,37.0,15.0,29.0,7.0,21.0,,13.0,,23.0,,7.0,7.0,27.0,7.0,43.0,,9.0,,21.0,7.0,21.0,,17.0,,15.0,,41.0,7.0,43.0,,31.0,7.0,29.0,,,,,,,,,,1145.0,557.0,5987.0,325.0,629.0,1155.0,2413.0,,6361.0,323.0,1885.0,,,,,-0.43425799,-1.18844907,-0.05841358,-0.18569534,-0.12851408,-0.88151342,-0.223574,-0.62564387,-0.86429247,30.66,23.0,45.0,15.4,11.0,21.0,11.0,7.0,15.0,21.4,13.0,29.0,0.64,0.41,0.23
798723e26e2d2c7a8aa061ddbdcb2bbc5439947d0dc76637d5a006259293c7ef,2022-04-01,True,-0.41758499,-0.1767767,-1.35660443,-0.04031712,-0.00775269,-0.00743241,11.0,35.0,11.0,85.0,,9.0,9.0,31.0,19.0,105.0,7.0,45.0,11.0,71.0,7.0,23.0,,25.0,7.0,13.0,7.0,7.0,7.0,7.0,,9.0,7.0,9.0,7.0,9.0,7.0,11.0,7.0,7.0,7.0,11.0,,7.0,,7.0,17.0,111.0,7.0,29.0,7.0,7.0,7.0,11.0,,,,,,,,,8637.0,25259.0,161.0,27957.0,,395.0,3171.0,3825.0,8793.0,52715.0,3171.0,4173.0,,,,,-0.28247687,-1.03134057,0.39895713,,-0.14678042,-0.16624023,,0.30248436,-0.32402081,12.0,9.0,17.0,6.6,,9.0,5.4,,7.0,7.0,,9.0,0.29,0.23,0.06
7d4d66ffce9c1b7dd1e70c218c5d0d88b9b3256b96824d121d409ba25465353a,2022-04-01,True,,-0.31622777,-0.76696499,,-0.0660495,-0.06963043,,,,7.0,,11.0,,17.0,,15.0,,15.0,,7.0,,13.0,,,,13.0,,,,7.0,,9.0,,15.0,,15.0,,9.0,,7.0,,9.0,,,,11.0,,7.0,,23.0,,7.0,,15.0,,,,,,,,,,,,313.0,,179.0,,1487.0,,313.0,,1661.0,,,,,,-0.31622777,-0.61110884,,-0.31622777,-0.5,,-0.31622777,-0.5,11.0,9.0,15.0,7.0,,9.0,7.0,,11.0,9.0,7.0,11.0,0.67,0.33,0.33
b597bc5cf08fa4ba9857065317988a19334780ae466ed5218c0886abdc882ee7,2022-04-01,True,,,-0.64549722,,-0.07633717,-0.0748136,,,,,,15.0,,,,11.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,,,,,,,,,,,,,-0.69588289,,,0.5,,,-0.5,6.0,,9.0,5.8,,7.0,,,,5.8,,7.0,0.8,0.8,
46cf8d72ab9d3743a8d3e0c8a7c6816615420b47b111df5663b6aa43fa6f2d16,2022-04-01,True,,-0.31622777,-0.5,,-0.07119333,-0.07585024,,,,9.0,,,,9.0,,13.0,,,,,,7.0,,7.0,,,,,,,,,,7.0,,7.0,,,,,,,,,,,,,,7.0,,,,7.0,,,,,,,,,,,,97.0,,,,343.0,,,,27.0,,,,,,-0.31622777,-0.5,,-0.31622777,-0.5,,-0.31622777,-0.5,5.66,,7.0,,,,5.4,,7.0,5.4,,7.0,0.6,,0.6
337fbe0c7b60e0021b5f26da94bce6a70bb187024ad47e7209aab0c319a197a5,2022-04-01,True,-0.26171196,-0.69109474,0.5132649,-0.04847045,-0.06433489,-0.0561542,,17.0,15.0,29.0,,7.0,,13.0,11.0,43.0,9.0,13.0,,,,7.0,13.0,21.0,,11.0,,,,7.0,,,,7.0,,9.0,,,,,,,,7.0,,7.0,,9.0,,7.0,,7.0,,7.0,,,,,,,,,,113.0,19.0,173.0,,15.0,,51.0,,53.0,,,,,,,-0.18569534,-0.47140452,-0.55793626,,,5.13811139,,,2.21645057,7.66,,9.0,6.2,,7.0,5.4,,7.0,6.6,,7.0,0.6,0.45,0.15
4eb267874dc4fa48cc825a02acbcac63a91641b9f5344f5535ee284434b893cc,2022-04-01,True,-0.18569534,-0.4125685,1.02899151,-0.05390601,-0.07119333,-0.06755717,,,7.0,9.0,7.0,7.0,7.0,23.0,11.0,27.0,,7.0,7.0,9.0,7.0,11.0,,,,13.0,,,7.0,7.0,7.0,7.0,7.0,17.0,9.0,19.0,,,7.0,7.0,7.0,9.0,,,,9.0,7.0,7.0,9.0,21.0,7.0,7.0,9.0,19.0,,,,,,,,,,,407.0,1999.0,43.0,43.0,133.0,721.0,407.0,407.0,171.0,759.0,,,,,-0.18569534,-0.41753365,0.21626817,,,,-0.18569534,-0.31622777,2.47586461,11.66,,17.0,7.0,,11.0,7.8,,11.0,9.8,,11.0,0.72,0.3,0.42
146fceff5b0c818edbe2e5431a3f1647325a038160f793e1d6f15f0477348e09,2022-04-01,True,-0.18569534,-0.61237244,-0.43643578,-0.05934156,-0.07119333,-0.06963043,,,,9.0,,,7.0,21.0,,17.0,7.0,13.0,,,7.0,17.0,,9.0,,9.0,,,,7.0,,,7.0,9.0,,9.0,7.0,9.0,,,7.0,9.0,,7.0,,9.0,,7.0,7.0,13.0,,7.0,7.0,9.0,,,,,,,,,,,,,,,4001.0,9343.0,,,4001.0,4129.0,,,,,-0.18569534,-0.42059124,2.09731514,,,0.5,,,-0.5,6.66,,7.0,5.4,,7.0,5.4,,7.0,5.8,,7.0,0.48,0.24,0.24
b8de3ee8bec10824ac8f36f7ee84d4205787b6c91a19f304cae0eb22d035e818,2022-04-01,True,-0.60302269,0.97566545,-0.8895398,-0.0077038,0.04025644,0.10556067,15.0,93.0,15.0,117.0,9.0,39.0,21.0,129.0,35.0,319.0,15.0,49.0,19.0,119.0,9.0,85.0,7.0,57.0,17.0,69.0,7.0,7.0,7.0,13.0,7.0,7.0,7.0,13.0,7.0,17.0,7.0,7.0,7.0,11.0,7.0,13.0,7.0,7.0,7.0,9.0,25.0,205.0,25.0,161.0,7.0,13.0,7.0,13.0,,,,,,,,,12415.0,96225.0,787.0,22517.0,21.0,2537.0,387.0,16377.0,13197.0,118737.0,403.0,18495.0,,,,,-0.27601349,1.9201335,-0.79052762,0.18569534,2.64491312,2.26489084,-0.03210146,1.84826817,2.13052665,12.0,9.0,15.0,7.0,,9.0,6.2,,7.0,8.2,7.0,9.0,0.46,0.29,0.17
cf95d305bf53a54a1e488bc62eabdee6ebacbbb8f20991668fbb516208dd20f8,2022-04-01,True,,,-0.5,,,-0.07688687,,,,9.0,,,,7.0,,11.0,,,,7.0,,,,,,,,,,7.0,,,,7.0,,7.0,,,,7.0,,,,,,,,9.0,,7.0,,7.0,,7.0,,,,,,,,,,,,217.0,,,,33.0,,217.0,,33.0,,,,,,,-0.5,,,,,,-0.5,6.0,,7.0,5.4,,7.0,5.4,,7.0,5.8,,7.0,0.8,0.4,0.4
f765f7debfdeddd665cb599b8ea9669efd0f598c706475030ae7d55a86de00f4,2022-04-01,True,-0.26726124,-0.69337525,0.29488391,-0.05662378,-0.0660495,-0.06963043,7.0,11.0,7.0,17.0,,,,7.0,,21.0,9.0,9.0,,9.0,,7.0,7.0,11.0,,,7.0,9.0,7.0,15.0,,,,7.0,,17.0,9.0,9.0,,9.0,,7.0,7.0,9.0,,,9.0,23.0,,7.0,9.0,19.0,,7.0,,,,,,,,,27.0,27.0,,441.0,,,,69.0,27.0,463.0,,69.0,,,,,-0.18569534,-0.41480601,-0.87628281,,,-0.5,,,-0.5,11.66,9.0,17.0,5.8,,9.0,7.4,,9.0,8.2,,13.0,0.48,0.12,0.36
fccc2eb6fd5f3f763006f8be5f4b840bca269ae68a9c9ed9a54a489e6a868e66,2022-04-01,True,-1.08205615,-0.77324655,-1.14995038,0.58477159,1.36736602,1.58172709,33.0,323.0,165.0,1205.0,31.0,267.0,267.0,1431.0,351.0,2383.0,135.0,833.0,31.0,261.0,149.0,793.0,73.0,471.0,97.0,481.0,15.0,35.0,41.0,181.0,9.0,37.0,27.0,95.0,53.0,209.0,15.0,63.0,13.0,39.0,19.0,59.0,37.0,139.0,19.0,61.0,47.0,333.0,15.0,129.0,33.0,161.0,11.0,65.0,,,,,,,,,1045.0,14269.0,4071.0,35297.0,255.0,9011.0,12591.0,56089.0,719.0,7189.0,67.0,4699.0,,,,,-0.71122105,-0.69033966,-1.5156636,-0.05248742,-0.66547345,10.88701607,-0.68940955,-0.87560633,6.63291465,136.0,123.0,151.0,38.2,35.0,41.0,40.2,25.0,49.0,73.4,59.0,81.0,0.52,0.25,0.27
a8b0ad8b58ee56481a34281bfe7400ae0f1f09a6396d2c878f15951b54b84f07,2022-04-01,True,-0.18569534,3.16227766,-0.54433105,-0.05662378,-0.06433489,-0.05511756,,9.0,9.0,47.0,,,,7.0,,45.0,9.0,13.0,,9.0,,,9.0,27.0,,,,7.0,9.0,27.0,,,,7.0,,23.0,9.0,13.0,,7.0,,,9.0,15.0,,,9.0,51.0,,7.0,9.0,29.0,,7.0,,,,,,,,,,23.0,,1437.0,,,,43.0,,1455.0,,43.0,,,,,,-0.31622777,-0.52740576,,,-0.5,,,-0.5,17.66,13.0,21.0,9.8,7.0,15.0,9.4,7.0,15.0,14.2,9.0,21.0,0.73,0.38,0.35
10a5b00cb222aceddb5170517ed043ae170cb16f895d024c52dba39701e975d7,2022-04-01,True,,-0.63719309,-2.90659179,,-0.04204493,-0.00743241,,,,27.0,,7.0,,121.0,,145.0,,,,13.0,,31.0,,15.0,,73.0,,,,19.0,,,,23.0,,25.0,,,,13.0,,9.0,,11.0,,21.0,,23.0,,115.0,,17.0,,19.0,,,,,,,,,,,,1129.0,,177.0,,1679.0,,867.0,,1679.0,,,,,,-0.39997733,-1.44102107,,0.31622777,-0.56891081,,-0.40478759,-1.63805448,16.66,15.0,21.0,7.4,,11.0,7.4,,13.0,9.8,,17.0,0.41,0.21,0.21
74e8a56a911dd4993386ab9fa9f82bbfe4c0cbbe7079b14cdb2c736dea3894a7,2022-04-01,True,-0.73730873,-1.25367828,-0.98480957,0.01403842,0.14656237,0.21751711,11.0,65.0,39.0,363.0,7.0,53.0,19.0,113.0,57.0,507.0,9.0,77.0,9.0,83.0,13.0,97.0,33.0,213.0,13.0,57.0,11.0,49.0,35.0,247.0,7.0,47.0,15.0,73.0,49.0,325.0,7.0,47.0,9.0,71.0,13.0,79.0,31.0,149.0,11.0,47.0,43.0,359.0,17.0,147.0,39.0,269.0,15.0,101.0,,,,,,,,,,6651.0,731.0,11967.0,277.0,2101.0,317.0,6685.0,731.0,12519.0,515.0,8641.0,,,,,-0.3667661,-1.07371546,-1.05371482,0.13672044,-0.82686156,-0.76409666,-0.08428279,-1.55676463,-0.6442093,181.34,137.0,225.0,56.6,37.0,103.0,62.6,45.0,107.0,114.2,77.0,149.0,0.62,0.29,0.33
d61518e4c5bef12fc9265ed9d2c334d316057df8638f90628914be1aa8b76240,2022-04-01,True,-0.18569534,-0.69337525,-0.75482941,-0.05662378,-0.06947872,-0.06030073,,,9.0,19.0,,7.0,,27.0,9.0,43.0,,,,,,25.0,9.0,13.0,,9.0,,,9.0,19.0,,7.0,,19.0,9.0,27.0,,,,,,19.0,9.0,13.0,,7.0,9.0,19.0,,27.0,9.0,19.0,,21.0,,,,,,,,,,,,183.0,,571.0,,2505.0,,183.0,,3071.0,,,,,,-0.57410518,-0.79007016,,,-0.02969238,,,-0.60980054,15.66,13.0,19.0,9.0,,11.0,7.8,7.0,9.0,11.8,9.0,13.0,0.64,0.38,0.26
987e8d4558b25b1abbc54080760297950df566370c4de125f18826543df91185,2022-04-01,True,-0.18569534,-0.31622777,0.17149859,-0.05934156,-0.07462256,-0.0748136,,,7.0,15.0,,,,,7.0,15.0,,,7.0,9.0,,,,7.0,,,,,7.0,7.0,,,,,7.0,7.0,,,7.0,7.0,,,,7.0,,,7.0,11.0,,,7.0,7.0,,,,,,,,,,,,,167.0,433.0,,,,,167.0,333.0,,,,,,,-0.18569534,-0.31622777,1.59023545,,,,,,0.5,7.0,7.0,7.0,,,,,,,,,,,,
30d7f71ff34bdcfb194404368759da5a162852ac47d6abc24d6020ab19d3289a,2022-04-01,True,-1.72867777,1.1298249,0.35653702,0.47877829,0.89756237,1.09658251,49.0,273.0,185.0,851.0,51.0,337.0,133.0,829.0,299.0,1571.0,109.0,709.0,45.0,171.0,49.0,331.0,103.0,487.0,105.0,711.0,15.0,21.0,21.0,53.0,13.0,17.0,15.0,33.0,27.0,61.0,15.0,31.0,11.0,15.0,15.0,27.0,21.0,53.0,9.0,25.0,161.0,873.0,131.0,883.0,19.0,53.0,13.0,27.0,,,,,,,,,589.0,3239.0,6215.0,27883.0,873.0,3955.0,2343.0,16011.0,4725.0,23431.0,2167.0,12815.0,,,,,-1.16679513,1.3976902,0.98130757,-0.3920538,-0.17280698,-0.60810148,-1.26994975,-0.14032138,-0.55733831,47.66,37.0,59.0,14.6,7.0,19.0,13.8,,21.0,23.4,19.0,29.0,0.43,0.23,0.21
780fa5ffe3e1671ee0c32b0d030aa1d96cbc9f6f8b72ebefa85c7d85f02e0287,2022-04-01,True,-0.25264558,-0.31622777,0.75,-0.05390601,-0.07290795,-0.07066707,,7.0,11.0,21.0,,,,,7.0,19.0,9.0,9.0,9.0,9.0,,,7.0,17.0,,,,7.0,7.0,9.0,,,,,7.0,11.0,7.0,7.0,7.0,7.0,,,7.0,11.0,,,11.0,23.0,,,7.0,11.0,,,,,,,,,,,,,931.0,1015.0,,,,,931.0,1015.0,,,,,,,-0.25182461,-0.31622777,27.05952381,,,-0.5,,-0.31622777,-0.46148642,7.34,,9.0,5.8,,9.0,6.2,,9.0,7.0,,11.0,0.86,0.34,0.51
89c1cf05b50f83f6f2122c7e4ebbb23e15a065c6029580c246d25da0c647733c,2022-04-01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.34,,7.0,5.4,,7.0,,,,5.4,,7.0,1.2,1.2,
71fa68cf43c1d9d837d742ee38bd220459cc3a2e9ef709675a3c90b1d1aa4d57,2022-04-01,True,,-0.31622777,-1.06904497,,-0.07633717,-0.07585024,,,,7.0,,7.0,,9.0,,13.0,,,,7.0,,7.0,,,,9.0,,,,7.0,,7.0,,7.0,,11.0,,,,7.0,,7.0,,,,7.0,,7.0,,11.0,,7.0,,9.0,,,,,,,,,,,,281.0,,679.0,,,,281.0,,679.0,,,,,,-0.31622777,-0.71818175,,,,,,,8.0,7.0,9.0,6.2,,7.0,6.2,,7.0,7.4,,9.0,0.8,0.4,0.4
73e2d19a3e6c486fd7b2014cfcdac0a4b4c081ad5acde25852b033384685cdb8,2022-04-01,True,-0.57035183,-0.88741197,1.55365315,0.01403842,0.03682721,0.04439928,15.0,25.0,27.0,155.0,15.0,19.0,19.0,61.0,61.0,221.0,,29.0,9.0,13.0,21.0,55.0,31.0,159.0,11.0,21.0,11.0,15.0,19.0,77.0,9.0,11.0,13.0,35.0,29.0,91.0,,19.0,9.0,11.0,11.0,29.0,19.0,73.0,11.0,17.0,31.0,137.0,23.0,69.0,25.0,83.0,15.0,35.0,,,,,,,,,343.0,343.0,31.0,877.0,221.0,781.0,857.0,5621.0,369.0,1215.0,857.0,6181.0,,,,,-0.3956161,-0.97662458,0.31726793,-0.00492373,-0.64901739,1.51618759,0.01668212,-1.05484085,0.99194249,58.34,45.0,69.0,16.6,11.0,23.0,21.4,17.0,27.0,33.0,25.0,45.0,0.53,0.22,0.31
cc2c1808eef3b93b92acd63a78af905fef28cf0f18dd43c7ce18bfc21c3603bf,2022-04-01,True,-0.88164728,-0.76939101,-0.03754108,0.12003172,0.20485918,0.33776662,13.0,49.0,81.0,471.0,9.0,41.0,51.0,265.0,121.0,659.0,23.0,157.0,37.0,151.0,25.0,99.0,49.0,165.0,25.0,173.0,13.0,41.0,53.0,235.0,9.0,39.0,37.0,157.0,69.0,313.0,21.0,97.0,27.0,99.0,23.0,75.0,39.0,99.0,23.0,123.0,87.0,463.0,55.0,283.0,59.0,257.0,41.0,171.0,,,,,,,,,525.0,1159.0,7251.0,31885.0,,147.0,2457.0,8371.0,7427.0,29535.0,2457.0,7751.0,,,,,-0.41799729,-0.77859605,2.05350019,-0.06438407,1.57800386,-0.83424721,-0.37578715,1.08299523,-0.67106247,224.34,199.0,277.0,76.2,63.0,89.0,61.8,51.0,75.0,133.0,117.0,145.0,0.58,0.32,0.26
8e3b0c3aa303dfeec9f17d98798934c6590bc3ae0b70ccef98b3adc56871445e,2022-04-01,True,-0.90115511,-1.49259777,-0.57757938,0.06024063,0.17914,0.28075177,9.0,71.0,57.0,363.0,13.0,65.0,31.0,217.0,77.0,549.0,23.0,157.0,19.0,91.0,21.0,137.0,31.0,219.0,19.0,111.0,9.0,35.0,43.0,191.0,9.0,35.0,15.0,63.0,47.0,211.0,15.0,57.0,17.0,47.0,15.0,47.0,27.0,111.0,13.0,43.0,53.0,271.0,9.0,47.0,43.0,195.0,9.0,33.0,,9.0,,,,7.0,,7.0,,3357.0,2659.0,16237.0,1413.0,6049.0,1041.0,11037.0,2423.0,14863.0,1399.0,3277.0,,71.0,,,-0.41272451,-1.13333586,-0.39788598,-0.29985288,-0.82958856,0.65044708,-0.46081044,-0.91681328,0.72688158,141.66,131.0,153.0,45.0,19.0,63.0,40.6,23.0,55.0,80.6,39.0,103.0,0.55,0.29,0.26
e726a9239b8c35db369ced4e0b2f2b1fe11869f37777b6ab952567064f0fc005,2022-04-01,True,,,-0.5,,,-0.07896014,,,,,,7.0,,,,7.0,,,,,,7.0,,,,,,,,,,7.0,,,,7.0,,,,,,7.0,,,,,,,,7.0,,,,7.0,,,,,,,,,,,,,,123.0,,,,,,123.0,,,,,,,-0.5,,,,,,,6.0,,7.0,5.4,,7.0,5.4,,7.0,5.8,,7.0,0.8,0.4,0.4
eab9be122c81a2d9e332b9c4ba2fdc4453943f7c1db34b6df764edff6d8c48e7,2022-04-01,True,-1.69265688,-0.60934853,-2.65792975,0.47877829,1.17190027,1.49153996,57.0,381.0,231.0,1495.0,21.0,237.0,109.0,939.0,331.0,2195.0,77.0,847.0,101.0,571.0,61.0,459.0,79.0,537.0,61.0,529.0,45.0,243.0,149.0,729.0,15.0,93.0,59.0,305.0,163.0,811.0,47.0,305.0,79.0,391.0,41.0,199.0,63.0,279.0,35.0,163.0,217.0,1281.0,53.0,465.0,161.0,849.0,45.0,287.0,7.0,9.0,,,,7.0,7.0,7.0,3621.0,22853.0,15753.0,95557.0,499.0,10185.0,3497.0,34247.0,15499.0,86875.0,2191.0,21335.0,77.0,77.0,,,-1.23624147,-0.10604559,-0.79805472,-0.59863737,1.01281818,1.00933488,-1.2420385,1.28613396,0.99569182,581.66,483.0,657.0,195.0,175.0,219.0,162.2,133.0,189.0,352.2,319.0,383.0,0.6,0.33,0.27
95ab2e9e5289190426af0b523677200a1e873d2f757f36317d8b78a4d0e73100,2022-04-01,True,-1.01958252,-0.88966931,-2.14960586,0.25048502,0.62150986,0.76071318,13.0,75.0,97.0,749.0,29.0,145.0,111.0,673.0,195.0,1391.0,45.0,241.0,29.0,251.0,65.0,409.0,29.0,241.0,59.0,287.0,13.0,53.0,67.0,343.0,23.0,77.0,55.0,217.0,101.0,459.0,29.0,99.0,21.0,131.0,45.0,185.0,27.0,175.0,29.0,123.0,73.0,533.0,37.0,239.0,59.0,297.0,23.0,129.0,,9.0,,,,9.0,,,1019.0,5891.0,7151.0,64575.0,2453.0,9239.0,7223.0,45401.0,6597.0,48145.0,2621.0,15455.0,,3855.0,,,-0.58412908,-1.78552153,-0.76099236,-0.35501559,-1.01167918,-0.72057019,-0.59205294,-0.95128495,-0.61132219,277.34,235.0,305.0,73.0,61.0,103.0,84.2,73.0,97.0,152.2,133.0,171.0,0.54,0.25,0.29
aa6331b968e750d315f8df4a5e4c107a36026d79ab62114f882c3638de77779c,2022-04-01,True,,-0.47140452,-0.75,,-0.07462256,-0.07688687,,,,9.0,,,,7.0,,9.0,,7.0,,,,,,7.0,,,,,,9.0,,,,7.0,,9.0,,7.0,,,,,,7.0,,,,9.0,,7.0,,9.0,,7.0,,,,,,,,,,,,25.0,,,,7.0,,25.0,,7.0,,,,,,-0.31622777,-0.5613414,,,,,,,8.34,,11.0,5.8,,7.0,6.2,,9.0,7.0,,9.0,0.6,0.24,0.36
ef67d766f7595e4a0b44075d359a7074c06ff37469a18b1efe18eefa6a2135da,2022-04-01,True,-0.83074716,-0.57815159,-1.17889891,0.01403842,0.07626329,0.16153889,7.0,35.0,39.0,243.0,9.0,27.0,21.0,181.0,49.0,391.0,17.0,85.0,13.0,67.0,15.0,105.0,27.0,103.0,11.0,79.0,7.0,19.0,37.0,113.0,9.0,17.0,17.0,59.0,43.0,139.0,13.0,37.0,13.0,29.0,13.0,51.0,25.0,67.0,11.0,35.0,37.0,131.0,17.0,131.0,35.0,107.0,15.0,47.0,,,,,,,,,795.0,4147.0,1297.0,12461.0,3771.0,4751.0,729.0,11527.0,1179.0,5293.0,1617.0,11073.0,,,,,-0.3842271,-0.04139231,1.003418,-0.18569534,1.01100419,1.25247565,-0.2886765,0.36634686,1.17949524,81.66,69.0,105.0,23.4,15.0,37.0,30.6,15.0,45.0,49.0,27.0,59.0,0.57,0.24,0.33
